candidate_id,experience,num_skills,career_length,education_count,avg_skill_duration,total_endorsements,github,profile_complete,response_rate,response_time,saved,searches,connections,notice,interview_rate,production_ai_skills,avg_job_duration,job_hopper,production_score,startup_score,research_score,skill_experience_ratio,quality_score
CAND_0000917,5.8,10,3,1,18.9,133,24.1,77.0,0.56,72.5,17,40,86,120,0.84,1,22.666666666666668,0,3,1,0,1.7241379310344829,44.60999999999999
CAND_0000918,7.0,7,4,2,18.571428571428573,59,-1.0,41.5,0.61,188.0,0,84,77,60,0.35,1,20.5,0,1,2,0,1.0,26.050000000000004
CAND_0000919,9.4,5,5,2,16.2,41,57.7,77.2,0.62,71.3,1,201,69,120,0.91,0,22.2,0,3,2,0,0.5319148936170213,47.81
CAND_0000920,9.7,11,3,1,17.545454545454547,61,-1.0,68.2,0.47,135.6,13,181,592,150,0.95,1,38.333333333333336,0,2,2,0,1.1340206185567012,39.64000000000001
CAND_0000921,7.1,16,3,1,10.5,76,-1.0,75.1,0.17,131.2,9,137,385,60,0.32,3,28.0,0,0,2,0,2.2535211267605635,24.970000000000006
CAND_0000922,5.9,8,3,2,21.875,50,2.1,52.8,0.41,141.7,0,0,369,120,0.33,1,23.0,0,1,1,2,1.3559322033898304,24.070000000000004
CAND_0000923,2.1,12,2,1,18.25,101,-1.0,52.3,0.35,107.4,13,47,207,120,0.51,1,12.5,1,0,2,0,5.714285714285714,27.26
CAND_0000924,4.9,6,2,2,14.5,46,-1.0,44.7,0.37,266.3,1,18,376,90,0.62,1,29.0,0,0,2,0,1.2244897959183672,25.990000000000002
CAND_0000925,12.2,8,4,2,16.125,55,-1.0,43.8,0.24,10.5,11,120,261,90,0.34,1,36.0,0,1,1,2,0.6557377049180328,20.46
CAND_0000926,3.1,11,2,2,20.272727272727273,116,59.8,51.8,0.54,171.6,16,0,594,90,0.7,2,18.5,0,2,1,0,3.5483870967741935,40.49000000000001
CAND_0000927,11.4,13,4,2,13.538461538461538,56,-1.0,64.7,0.34,159.1,7,66,41,60,0.72,2,34.0,0,0,1,0,1.1403508771929824,31.840000000000003
CAND_0000928,6.2,13,3,1,17.615384615384617,158,6.6,62.7,0.47,16.4,15,166,784,90,0.49,3,24.333333333333332,0,5,2,0,2.096774193548387,33.099999999999994
CAND_0000929,4.0,9,1,1,11.555555555555555,58,-1.0,81.4,0.58,266.2,10,90,397,30,0.57,1,48.0,0,0,0,0,2.25,38.03
CAND_0000930,9.0,10,3,1,23.8,83,33.5,32.5,0.37,80.2,18,118,564,120,0.94,1,35.333333333333336,0,2,1,0,1.1111111111111112,34.4
CAND_0000931,4.1,10,2,1,17.0,84,11.6,33.5,0.13,123.4,0,27,292,60,0.74,0,24.0,0,0,2,0,2.439024390243903,21.66
CAND_0000932,6.9,18,2,2,11.61111111111111,73,-1.0,77.3,0.72,53.8,9,24,397,90,0.3,6,41.0,0,0,2,0,2.608695652173913,36.410000000000004
CAND_0000933,7.5,8,2,1,21.625,86,-1.0,58.3,0.24,199.3,15,249,128,90,0.51,1,44.5,0,1,1,0,1.0666666666666667,26.610000000000003
CAND_0000934,7.8,9,3,1,14.11111111111111,64,34.0,49.9,0.05,237.4,12,158,577,90,0.64,0,30.666666666666668,0,1,2,0,1.153846153846154,25.980000000000004
CAND_0000935,5.7,8,3,2,18.75,116,-1.0,56.4,0.51,178.1,8,149,283,150,0.63,0,22.666666666666668,0,1,2,2,1.4035087719298245,32.230000000000004
CAND_0000936,3.9,14,2,2,21.428571428571427,142,-1.0,79.1,0.17,12.6,8,226,103,90,0.83,2,23.0,0,0,2,0,3.58974358974359,33.17
CAND_0000937,3.6,14,1,1,23.071428571428573,196,36.4,31.4,0.49,149.8,17,268,392,60,0.7,2,43.0,0,0,1,0,3.888888888888889,33.02
CAND_0000938,6.6,9,3,2,18.444444444444443,85,37.1,33.6,0.5,174.2,11,251,86,90,0.56,2,26.0,0,3,1,0,1.3636363636363638,31.029999999999998
CAND_0000939,1.9,10,1,2,19.2,119,19.3,65.2,0.43,246.4,12,9,484,120,0.66,3,22.0,0,0,0,0,5.2631578947368425,35.56999999999999
CAND_0000940,14.9,9,6,1,16.22222222222222,66,40.9,68.0,0.05,180.6,8,123,440,30,0.68,3,29.5,0,1,2,0,0.6040268456375839,30.590000000000007
CAND_0000941,1.4,10,1,2,17.6,62,-1.0,32.8,0.28,80.4,0,118,125,150,0.45,3,16.0,1,0,1,0,7.142857142857143,19.26
CAND_0000942,6.0,8,2,1,12.375,88,-1.0,80.2,0.38,234.1,9,164,294,90,0.41,2,35.5,0,1,1,2,1.3333333333333333,31.390000000000004
CAND_0000943,5.3,12,2,2,21.5,160,-1.0,49.4,0.43,78.4,0,164,331,120,0.5,5,31.0,0,2,2,0,2.2641509433962264,26.780000000000005
CAND_0000944,4.1,15,2,1,25.6,156,-1.0,77.9,0.45,89.9,22,279,504,90,0.47,2,24.0,0,4,2,0,3.658536585365854,35.63
CAND_0000945,9.1,12,4,1,19.333333333333332,165,-1.0,76.6,0.75,114.5,1,212,166,150,0.72,1,27.0,0,2,1,0,1.3186813186813187,41.620000000000005
CAND_0000946,12.6,8,5,2,16.125,79,-1.0,71.2,0.09,232.9,8,120,483,90,0.37,0,29.6,0,1,2,0,0.6349206349206349,22.990000000000006
CAND_0000947,3.8,16,2,1,22.375,228,18.8,81.7,0.46,121.0,26,236,63,90,0.82,5,22.5,0,4,2,0,4.2105263157894735,44.62
CAND_0000948,2.6,9,1,1,23.22222222222222,105,6.2,62.3,0.62,190.9,1,66,670,90,0.68,0,31.0,0,0,1,0,3.4615384615384612,35.879999999999995
CAND_0000949,11.2,8,4,1,13.5,85,-1.0,50.8,0.68,248.4,7,125,444,120,0.58,0,33.0,0,1,2,0,0.7142857142857143,33.71
CAND_0000950,13.5,9,6,2,20.555555555555557,76,-1.0,66.3,0.47,247.7,10,81,407,120,0.81,2,26.5,0,1,2,0,0.6666666666666666,36.71000000000001
CAND_0000951,7.8,12,3,1,23.75,150,-1.0,31.2,0.45,113.2,19,116,449,90,0.69,0,30.666666666666668,0,2,2,0,1.5384615384615385,28.740000000000006
CAND_0000952,8.3,8,3,1,19.125,48,-1.0,60.6,0.35,14.1,16,232,287,90,0.42,4,32.666666666666664,0,3,3,0,0.9638554216867469,28.669999999999998
CAND_0000953,12.1,7,5,1,14.714285714285714,51,49.9,44.0,0.15,143.5,11,68,300,30,0.39,0,28.6,0,1,2,2,0.578512396694215,24.39
CAND_0000954,3.7,7,1,1,14.142857142857142,40,14.5,50.0,0.43,150.2,0,134,279,60,0.36,1,44.0,0,0,1,0,1.8918918918918919,25.6
CAND_0000955,1.5,11,1,1,16.727272727272727,92,55.8,80.9,0.62,97.1,3,213,786,30,0.87,0,18.0,0,2,1,0,7.333333333333333,47.91000000000001
CAND_0000956,13.0,8,6,1,16.625,59,-1.0,36.2,0.09,191.8,11,173,492,90,0.8,0,25.833333333333332,0,1,2,2,0.6153846153846154,22.79
CAND_0000957,10.1,6,3,1,18.833333333333332,63,-1.0,71.0,0.72,136.5,1,130,461,30,0.77,1,40.0,0,1,1,2,0.594059405940594,40.449999999999996
CAND_0000958,4.2,7,3,1,13.857142857142858,67,0.8,25.5,0.24,154.4,2,127,357,60,0.57,2,16.333333333333332,1,0,1,0,1.6666666666666665,19.08
CAND_0000959,3.2,5,1,1,14.6,37,-1.0,84.8,0.36,75.4,7,14,334,150,0.52,1,38.0,0,1,0,2,1.5625,33.11
CAND_0000960,14.9,10,7,1,16.6,35,-1.0,28.6,0.66,233.2,6,180,532,60,0.48,1,25.285714285714285,0,0,2,0,0.6711409395973155,27.220000000000002
CAND_0000961,6.2,7,3,2,16.285714285714285,47,-1.0,58.4,0.32,101.9,12,95,430,120,0.44,2,24.333333333333332,0,1,2,2,1.129032258064516,26.78
CAND_0000962,5.9,10,3,1,19.0,65,20.3,27.9,0.68,217.7,2,77,134,120,0.88,1,23.333333333333332,0,1,2,0,1.694915254237288,35.010000000000005
CAND_0000963,3.2,8,2,2,23.0,95,31.8,83.4,0.26,196.8,2,114,272,90,0.85,1,19.0,0,0,0,0,2.5,38.21
CAND_0000964,7.2,7,3,2,12.428571428571429,66,-1.0,33.8,0.17,17.9,2,58,497,90,0.71,0,28.333333333333332,0,1,2,2,0.9722222222222222,21.210000000000004
CAND_0000965,6.2,5,4,1,16.2,28,-1.0,77.5,0.33,97.8,11,257,557,120,0.95,1,18.25,0,3,3,0,0.8064516129032258,38.55
CAND_0000966,13.4,9,5,1,20.666666666666668,62,-1.0,73.1,0.6,82.5,12,128,77,60,0.83,4,31.6,0,1,2,0,0.6716417910447761,41.46999999999999
CAND_0000967,5.1,17,2,2,15.529411764705882,113,-1.0,58.8,0.58,121.8,9,121,343,120,0.46,4,30.0,0,0,2,0,3.3333333333333335,32.11
CAND_0000968,13.4,7,5,2,16.857142857142858,39,45.6,76.1,0.29,26.1,9,147,211,150,0.8,1,31.6,0,1,2,2,0.5223880597014925,39.13
CAND_0000969,5.5,13,2,2,23.23076923076923,274,-1.0,81.7,0.8,83.8,45,522,704,60,0.77,2,32.5,0,1,2,0,2.3636363636363638,51.040000000000006
CAND_0000970,3.0,12,2,2,18.166666666666668,121,41.4,73.1,0.77,140.5,27,244,478,60,0.79,4,17.5,1,2,2,0,4.0,50.760000000000005
CAND_0000971,4.3,12,2,2,24.583333333333332,169,37.8,64.8,0.65,186.1,7,143,499,90,0.54,2,25.0,0,0,1,0,2.7906976744186047,39.14
CAND_0000972,13.5,11,5,2,17.454545454545453,71,-1.0,56.3,0.2,227.6,4,83,55,90,0.52,1,31.8,0,0,2,0,0.8148148148148148,23.860000000000007
CAND_0000973,8.0,13,3,1,31.153846153846153,250,72.1,47.6,0.19,79.3,11,147,620,120,0.72,2,31.666666666666668,0,4,2,0,1.625,33.68000000000001
CAND_0000974,11.2,10,4,1,13.8,84,17.9,69.8,0.77,270.9,3,49,420,150,0.84,1,33.0,0,1,2,0,0.8928571428571429,44.50000000000001
CAND_0000975,7.7,10,2,1,18.5,184,36.8,35.5,0.62,79.7,11,236,484,90,0.4,2,45.5,0,0,2,0,1.2987012987012987,31.13
CAND_0000976,7.1,6,3,2,27.833333333333332,99,-1.0,39.8,0.27,150.3,6,87,523,60,0.56,0,28.0,0,1,2,2,0.8450704225352114,22.759999999999998
CAND_0000977,1.7,10,1,2,20.9,117,-1.0,74.2,0.33,105.9,7,27,627,150,0.85,1,20.0,0,0,2,0,5.882352941176471,35.44
CAND_0000978,4.3,7,1,2,23.428571428571427,98,38.6,31.8,0.56,87.9,5,130,46,120,0.92,2,51.0,0,0,1,0,1.627906976744186,36.22
CAND_0000979,10.9,9,5,2,17.11111111111111,101,42.0,71.6,0.52,213.5,3,154,508,90,0.53,1,25.8,0,0,2,0,0.8256880733944953,37.52000000000001
CAND_0000980,7.8,8,3,2,18.875,92,-1.0,57.0,0.76,14.8,14,68,469,120,0.59,0,30.666666666666668,0,4,2,0,1.0256410256410258,38.050000000000004
CAND_0000981,6.4,14,2,1,23.857142857142858,131,70.3,89.9,0.55,116.5,1,373,1181,120,0.92,3,38.0,0,3,3,0,2.1875,50.709999999999994
CAND_0000982,7.1,7,2,2,15.571428571428571,71,46.5,36.2,0.71,27.6,2,19,201,30,0.44,1,42.0,0,0,1,0,0.9859154929577465,33.14
CAND_0000983,14.2,6,5,2,20.333333333333332,79,-1.0,59.3,0.14,239.5,9,119,233,150,0.72,0,33.4,0,1,1,2,0.4225352112676057,26.860000000000003
CAND_0000984,9.8,10,4,1,15.0,64,35.0,44.7,0.34,123.8,5,203,599,30,0.93,3,29.25,0,3,2,0,1.0204081632653061,34.64
CAND_0000985,5.6,9,2,1,23.555555555555557,92,-1.0,47.4,0.53,47.1,6,141,638,150,0.69,0,33.0,0,3,1,0,1.6071428571428572,31.68
CAND_0000986,12.4,7,6,2,20.428571428571427,81,-1.0,64.2,0.3,263.1,8,11,290,60,0.34,1,24.333333333333332,0,1,2,2,0.564516129032258,25.340000000000007
CAND_0000987,4.7,18,2,2,12.5,99,-1.0,59.6,0.59,150.4,10,32,484,90,0.77,3,27.5,0,1,1,0,3.829787234042553,37.21999999999999
CAND_0000988,9.2,9,4,2,20.11111111111111,63,-1.0,52.1,0.39,143.1,11,116,526,150,0.43,1,27.0,0,1,2,0,0.9782608695652175,26.620000000000005
CAND_0000989,11.1,15,5,2,14.266666666666667,82,-1.0,74.8,0.59,37.5,6,155,68,60,0.56,5,26.2,0,1,2,0,1.3513513513513513,36.76
CAND_0000990,4.8,7,3,2,16.571428571428573,63,-1.0,62.1,0.64,21.0,3,203,767,150,0.77,2,18.666666666666668,0,0,2,0,1.4583333333333335,37.52000000000001
CAND_0000991,8.6,6,4,1,15.666666666666666,46,1.8,28.4,0.52,208.4,6,27,599,120,0.3,0,25.5,0,1,2,0,0.6976744186046512,21.86
CAND_0000992,2.1,6,1,1,23.0,43,2.4,46.4,0.84,168.8,2,155,411,90,0.62,1,25.0,0,0,2,0,2.857142857142857,36.12
CAND_0000993,6.1,7,2,2,23.571428571428573,68,50.9,83.3,0.41,36.6,1,231,292,90,0.91,1,36.0,0,1,1,0,1.1475409836065575,44.0
CAND_0000994,11.9,10,3,1,18.2,95,37.1,38.6,0.33,16.7,10,119,176,120,0.47,1,47.0,0,1,2,0,0.8403361344537815,26.880000000000003
CAND_0000995,1.5,9,1,2,19.555555555555557,92,-1.0,30.0,0.25,92.2,5,40,453,60,0.31,2,18.0,0,0,1,0,6.0,16.65
CAND_0000996,3.6,8,2,1,25.625,52,16.0,85.7,0.67,129.5,14,330,490,120,0.77,0,21.5,0,4,3,0,2.2222222222222223,46.339999999999996
CAND_0000997,5.8,7,4,1,19.571428571428573,61,-1.0,74.7,0.21,259.2,11,31,197,120,0.83,0,17.0,1,1,2,0,1.206896551724138,33.440000000000005
CAND_0000998,8.4,9,4,1,11.333333333333334,69,24.2,84.7,0.07,146.6,3,88,496,60,0.68,1,24.75,0,0,2,0,1.0714285714285714,31.61
CAND_0000999,2.1,5,2,1,15.4,22,-1.0,39.2,0.5,119.9,1,171,503,90,0.81,0,12.0,1,1,2,0,2.380952380952381,30.340000000000003
CAND_0001000,14.2,10,7,2,19.0,64,22.3,78.2,0.35,126.6,9,30,280,90,0.54,2,23.857142857142858,0,1,2,0,0.7042253521126761,34.720000000000006
CAND_0001001,6.7,10,3,1,28.4,80,-1.0,89.2,0.26,146.8,18,286,980,60,0.94,2,26.333333333333332,0,0,5,0,1.4925373134328357,40.290000000000006
CAND_0001002,2.2,10,1,1,14.4,65,-1.0,64.0,0.39,195.6,9,13,139,120,0.77,3,26.0,0,0,2,0,4.545454545454545,33.9
CAND_0001003,9.7,9,3,2,19.666666666666668,102,40.3,81.0,0.07,274.5,3,120,350,30,0.8,3,38.333333333333336,0,1,2,0,0.9278350515463918,34.58
CAND_0001004,1.9,10,1,1,18.4,93,-1.0,27.8,0.75,172.9,2,124,24,60,0.36,1,22.0,0,0,0,0,5.2631578947368425,26.360000000000003
CAND_0001005,1.6,8,1,2,25.125,39,-1.0,62.3,0.28,219.6,8,177,162,30,0.74,2,19.0,0,1,0,2,5.0,30.560000000000002
CAND_0001006,4.7,12,2,2,21.333333333333332,187,56.0,55.8,0.28,24.5,19,422,337,90,0.65,2,28.0,0,1,2,0,2.553191489361702,35.36000000000001
CAND_0001007,9.0,5,3,1,19.0,33,49.2,51.2,0.67,147.7,8,151,284,90,0.68,0,35.666666666666664,0,0,2,0,0.5555555555555556,40.06000000000001
CAND_0001008,1.6,9,1,2,12.333333333333334,68,-1.0,54.2,0.67,174.8,11,6,462,150,0.72,1,19.0,0,0,1,0,5.625,36.84
CAND_0001009,5.6,18,2,1,16.444444444444443,86,-1.0,83.5,0.41,169.1,7,124,409,60,0.78,4,33.0,0,0,2,0,3.2142857142857144,38.14999999999999
CAND_0001010,8.1,9,3,1,20.0,188,31.0,54.0,0.1,187.0,0,72,413,150,0.56,2,32.0,0,3,3,0,1.1111111111111112,24.950000000000003
CAND_0001011,6.2,15,3,2,14.533333333333333,182,-1.0,36.6,0.8,186.6,14,90,412,90,0.64,3,24.333333333333332,0,4,3,0,2.4193548387096775,35.87
CAND_0001012,12.7,8,6,1,17.75,66,25.4,46.4,0.34,49.0,1,74,164,90,0.64,2,25.166666666666668,0,1,2,2,0.6299212598425197,28.669999999999998
CAND_0001013,6.6,5,3,1,18.6,45,-1.0,53.5,0.49,259.4,1,47,85,60,0.32,0,26.0,0,0,2,0,0.7575757575757576,25.55
CAND_0001014,8.7,11,4,2,20.181818181818183,80,2.5,26.7,0.47,203.2,6,171,477,120,0.76,1,25.75,0,1,2,2,1.264367816091954,27.490000000000002
CAND_0001015,4.1,12,2,1,21.25,125,-1.0,48.2,0.79,116.2,18,88,267,120,0.8,0,24.5,0,3,2,0,2.9268292682926833,40.540000000000006
CAND_0001016,4.4,10,3,1,18.6,75,-1.0,75.7,0.45,163.5,6,121,249,90,0.41,2,17.333333333333332,1,1,2,2,2.2727272727272725,31.49
CAND_0001017,13.5,10,7,1,19.6,60,-1.0,40.3,0.23,47.3,7,73,564,150,0.32,1,22.428571428571427,0,1,2,0,0.7407407407407407,18.810000000000006
CAND_0001018,3.8,11,2,1,26.636363636363637,138,-1.0,68.0,0.51,163.1,16,293,95,120,0.46,5,22.5,0,2,2,0,2.8947368421052633,33.900000000000006
CAND_0001019,8.4,8,3,1,21.375,66,34.2,51.5,0.25,31.6,12,7,94,120,0.4,2,33.0,0,0,2,0,0.9523809523809523,26.820000000000004
CAND_0001020,9.8,6,4,1,27.333333333333332,48,-1.0,75.1,0.4,34.7,1,46,359,30,0.88,1,29.0,0,1,2,2,0.6122448979591836,36.57000000000001
CAND_0001021,12.1,9,5,1,16.555555555555557,84,-1.0,54.6,0.71,204.8,1,179,557,60,0.5,1,28.6,0,1,2,2,0.7438016528925621,32.970000000000006
CAND_0001022,8.7,13,3,2,18.0,102,-1.0,41.9,0.65,21.4,1,2,794,30,0.63,3,34.333333333333336,0,2,2,0,1.4942528735632186,31.580000000000002
CAND_0001023,6.2,14,3,1,15.0,93,-1.0,62.1,0.84,215.0,15,160,281,150,0.53,2,24.0,0,0,2,0,2.258064516129032,39.720000000000006
CAND_0001024,7.3,10,3,2,16.7,64,-1.0,54.3,0.14,41.7,11,94,119,120,0.55,0,28.333333333333332,0,0,1,0,1.36986301369863,23.61
CAND_0001025,7.9,13,4,2,20.384615384615383,85,59.7,55.0,0.52,98.4,0,46,528,120,0.85,2,23.25,0,2,2,0,1.6455696202531644,40.620000000000005
CAND_0001026,8.9,8,3,1,16.25,58,-1.0,81.9,0.35,191.9,11,158,251,90,0.48,1,35.333333333333336,0,1,2,2,0.898876404494382,32.43000000000001
CAND_0001027,9.1,12,3,1,21.333333333333332,123,-1.0,76.4,0.21,28.3,16,184,553,150,0.9,1,36.0,0,5,2,0,1.3186813186813187,36.080000000000005
CAND_0001028,3.8,12,1,2,21.833333333333332,94,43.1,82.6,0.73,176.4,3,60,278,60,0.52,2,45.0,0,2,0,0,3.1578947368421053,44.080000000000005
CAND_0001029,1.1,5,1,1,13.0,39,-1.0,45.3,0.34,209.5,5,84,441,150,0.66,0,13.0,1,1,0,2,4.545454545454545,26.51
CAND_0001030,2.2,7,1,2,13.428571428571429,54,46.2,35.1,0.16,93.6,9,298,387,30,0.57,1,26.0,0,1,1,0,3.1818181818181817,24.990000000000006
CAND_0001031,1.9,13,1,2,21.153846153846153,188,13.4,87.8,0.56,123.7,9,180,194,30,0.46,2,22.0,0,0,1,0,6.842105263157895,38.6
CAND_0001032,7.7,6,3,2,19.0,43,-1.0,27.0,0.11,134.3,0,3,211,30,0.84,0,30.666666666666668,0,0,1,0,0.7792207792207793,20.25
CAND_0001033,10.0,7,4,2,21.571428571428573,66,-1.0,49.9,0.39,46.2,0,176,505,90,0.69,0,29.5,0,0,1,0,0.7,28.180000000000003
CAND_0001034,1.3,10,1,1,13.6,95,-1.0,36.0,0.55,193.4,8,14,352,90,0.46,0,15.0,1,0,1,0,7.692307692307692,26.35
CAND_0001035,4.9,10,3,1,15.9,69,25.1,74.3,0.82,150.6,5,115,389,90,0.42,0,19.333333333333332,0,4,2,0,2.0408163265306123,41.32
CAND_0001036,7.7,13,3,1,21.46153846153846,158,-1.0,73.7,0.74,152.6,22,374,471,60,0.8,4,30.666666666666668,0,1,4,0,1.6883116883116882,45.54
CAND_0001037,8.8,7,3,1,24.571428571428573,88,-1.0,80.7,0.39,189.1,12,0,472,30,0.87,0,34.666666666666664,0,1,2,2,0.7954545454545454,38.89
CAND_0001038,8.6,8,4,1,16.0,64,-1.0,80.2,0.66,250.3,5,19,79,90,0.77,0,25.25,0,1,2,0,0.9302325581395349,41.74
CAND_0001039,12.6,11,6,1,18.90909090909091,81,-1.0,78.1,0.53,164.8,3,98,20,90,0.78,2,24.833333333333332,0,1,2,2,0.873015873015873,38.67000000000001
CAND_0001040,8.5,5,3,1,12.2,11,14.7,73.7,0.19,92.5,12,93,220,30,0.43,0,34.0,0,1,2,2,0.5882352941176471,28.360000000000003
CAND_0001041,2.1,10,1,2,21.8,69,-1.0,79.7,0.6,202.8,0,149,571,30,0.85,0,25.0,0,1,0,2,4.761904761904762,40.69
CAND_0001042,11.0,5,3,1,11.4,53,-1.0,63.6,0.54,37.3,2,130,305,90,0.3,0,43.666666666666664,0,1,2,0,0.45454545454545453,28.520000000000007
CAND_0001043,4.2,9,3,1,16.22222222222222,43,-1.0,64.3,0.77,231.2,12,78,15,120,0.69,0,16.333333333333332,1,1,2,0,2.142857142857143,40.61
CAND_0001044,6.5,7,3,1,12.285714285714286,32,-1.0,45.2,0.45,92.9,6,77,497,90,0.31,2,25.666666666666668,0,1,2,0,1.0769230769230769,23.990000000000006
CAND_0001045,3.9,11,2,2,19.0,60,-1.0,58.2,0.59,90.0,6,32,77,60,0.6,1,23.0,0,1,1,2,2.8205128205128207,33.489999999999995
CAND_0001046,3.1,15,1,1,21.933333333333334,199,-1.0,75.6,0.47,162.7,21,35,612,90,0.8,5,37.0,0,0,4,0,4.838709677419355,40.37
CAND_0001047,8.7,15,2,1,19.933333333333334,144,-1.0,67.4,0.59,209.2,9,221,123,90,0.67,1,52.0,0,2,2,0,1.7241379310344829,37.080000000000005
CAND_0001048,12.3,8,4,1,20.375,64,-1.0,51.3,0.21,83.8,6,42,361,30,0.34,0,36.5,0,1,2,2,0.6504065040650406,20.560000000000002
CAND_0001049,8.5,7,3,1,18.142857142857142,60,-1.0,61.8,0.27,221.4,12,130,114,150,0.7,0,33.666666666666664,0,1,1,2,0.8235294117647058,30.11
CAND_0001050,12.3,9,6,2,17.11111111111111,60,-1.0,76.3,0.6,185.7,3,166,95,150,0.63,1,24.166666666666668,0,0,2,0,0.7317073170731707,37.36
CAND_0001051,2.4,11,1,2,22.818181818181817,121,8.9,38.0,0.19,193.8,15,242,549,120,0.63,2,28.0,0,0,1,0,4.583333333333334,24.240000000000002
CAND_0001052,11.5,10,4,1,15.5,64,-1.0,77.4,0.58,144.4,8,162,70,60,0.62,0,34.0,0,1,1,0,0.8695652173913043,37.730000000000004
CAND_0001053,6.1,9,3,2,20.555555555555557,63,-1.0,83.4,0.23,231.6,4,56,37,60,0.58,0,24.0,0,0,2,0,1.4754098360655739,30.680000000000007
CAND_0001054,5.6,10,2,1,13.6,75,16.8,71.7,0.45,63.1,7,95,46,150,0.69,2,33.0,0,0,2,0,1.7857142857142858,36.720000000000006
CAND_0001055,4.8,10,2,2,14.9,95,-1.0,66.9,0.28,10.1,1,93,427,60,0.34,0,28.5,0,1,2,0,2.0833333333333335,24.430000000000007
CAND_0001056,5.1,12,2,1,29.25,149,56.5,59.8,0.84,94.5,41,142,1164,90,0.66,4,30.0,0,3,2,0,2.3529411764705883,51.26
CAND_0001057,3.1,7,1,1,17.571428571428573,115,-1.0,50.8,0.26,218.3,6,140,270,120,0.48,1,37.0,0,0,2,0,2.258064516129032,23.66
CAND_0001058,14.5,6,4,1,11.666666666666666,52,42.1,52.7,0.28,111.0,10,176,25,150,0.78,0,43.25,0,1,1,2,0.41379310344827586,33.599999999999994
CAND_0001059,1.5,8,1,1,18.5,60,-1.0,54.9,0.21,187.9,10,159,351,30,0.63,1,18.0,0,1,1,0,5.333333333333333,26.380000000000003
CAND_0001060,7.6,14,3,2,20.071428571428573,167,39.2,62.1,0.74,109.0,23,191,787,60,0.81,2,30.0,0,4,3,0,1.842105263157895,47.49
CAND_0001061,10.7,11,3,2,16.727272727272727,125,-1.0,63.1,0.09,15.8,2,6,176,60,0.75,2,42.333333333333336,0,1,1,0,1.0280373831775702,26.320000000000004
CAND_0001062,3.1,7,2,1,10.857142857142858,56,-1.0,75.9,0.51,14.5,5,123,139,150,0.44,1,18.5,0,0,0,0,2.258064516129032,32.830000000000005
CAND_0001063,5.3,8,2,2,20.0,112,-1.0,51.2,0.51,261.0,7,104,168,120,0.87,3,31.5,0,0,2,0,1.509433962264151,34.940000000000005
CAND_0001064,10.7,8,4,2,18.5,46,-1.0,37.1,0.49,88.4,9,175,213,30,0.85,0,31.5,0,1,2,0,0.7476635514018692,31.520000000000007
CAND_0001065,6.8,13,3,1,21.307692307692307,129,-1.0,82.9,0.77,95.7,8,111,713,90,0.9,2,26.666666666666668,0,2,2,0,1.911764705882353,47.180000000000014
CAND_0001066,1.6,10,1,1,20.8,114,-1.0,33.7,0.81,53.0,9,141,277,120,0.86,2,19.0,0,2,0,0,6.25,37.59000000000001
CAND_0001067,12.7,11,4,2,14.454545454545455,72,-1.0,26.5,0.64,257.5,12,179,46,90,0.36,1,37.5,0,1,2,0,0.8661417322834646,25.600000000000005
CAND_0001068,2.1,10,1,2,21.1,125,61.7,36.2,0.65,48.5,6,219,433,90,0.84,3,25.0,0,0,1,0,4.761904761904762,40.26
CAND_0001069,9.9,9,3,1,21.0,93,-1.0,57.2,0.75,217.2,1,63,20,30,0.68,0,39.0,0,1,2,0,0.9090909090909091,36.99000000000001
CAND_0001070,1.6,11,1,2,18.0,62,-1.0,79.6,0.69,189.7,2,138,162,150,0.54,1,19.0,0,1,1,0,6.875,38.37
CAND_0001071,7.3,11,3,1,17.0,117,6.2,67.6,0.54,205.8,18,18,556,60,0.58,0,28.666666666666668,0,1,1,0,1.5068493150684932,36.489999999999995
CAND_0001072,3.0,10,1,1,20.0,84,3.4,48.6,0.78,101.6,10,37,70,60,0.87,1,36.0,0,0,1,0,3.3333333333333335,40.36000000000001
CAND_0001073,11.9,10,4,2,19.4,113,-1.0,48.9,0.1,8.7,4,63,510,120,0.72,0,35.0,0,1,2,2,0.8403361344537815,23.280000000000005
CAND_0001074,10.4,10,5,1,11.4,72,-1.0,76.1,0.23,37.6,4,49,122,120,0.82,2,24.4,0,1,2,0,0.9615384615384615,33.120000000000005
CAND_0001075,6.6,15,4,1,19.6,194,15.3,40.1,0.66,99.8,12,263,273,120,0.55,0,19.25,0,5,2,0,2.272727272727273,33.400000000000006
CAND_0001076,14.8,6,7,1,28.666666666666668,96,-1.0,81.7,0.78,54.6,8,154,57,90,0.59,0,25.0,0,1,2,2,0.4054054054054054,42.09000000000001
CAND_0001077,14.4,9,5,2,16.22222222222222,113,-1.0,68.0,0.13,237.6,4,117,93,30,0.71,0,34.2,0,1,2,2,0.625,27.550000000000004
CAND_0001078,9.7,9,4,1,20.22222222222222,72,22.2,63.9,0.31,175.2,4,180,44,90,0.79,2,28.75,0,1,2,0,0.9278350515463918,34.050000000000004
CAND_0001079,1.0,7,1,1,20.571428571428573,59,38.5,81.8,0.74,123.5,0,80,421,120,0.4,1,12.0,1,0,0,0,7.0,41.11
CAND_0001080,5.4,7,2,1,22.857142857142858,40,-1.0,58.6,0.38,238.2,8,66,430,60,0.43,3,32.0,0,1,2,2,1.2962962962962963,27.37
