candidate_id,rank,ranking_score,reasoning
CAND_0000806,781,0.3462679330813089,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001146,782,0.3461307437806048,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000688,783,0.3458854952162887,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. Minor inconsistencies were detected during profile evaluation. Currently lower priority for this role.
CAND_0001337,784,0.3456447880425441,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000338,785,0.3455716916106844,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000137,786,0.3454351608245503,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000075,787,0.3453329098674152,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. Minor inconsistencies were detected during profile evaluation. Currently lower priority for this role.
CAND_0000670,788,0.3453324857533588,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001723,789,0.3452766355907122,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. Minor inconsistencies were detected during profile evaluation. Currently lower priority for this role.
CAND_0000758,790,0.3452091273265303,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000407,791,0.3450509805444318,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. Minor inconsistencies were detected during profile evaluation. Currently lower priority for this role.
CAND_0000895,792,0.3450320805713041,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000493,793,0.3449714676436852,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001263,794,0.3448219733612599,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001077,795,0.3448041689436814,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001125,796,0.3446223496941005,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000951,797,0.3445700567968757,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000456,798,0.3444902996380056,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000110,799,0.3444581327019715,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000208,800,0.3443410053343885,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000311,801,0.3443122677417716,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001679,802,0.3442913377355671,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000049,803,0.3440066754774989,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000477,804,0.3437711038858539,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001511,805,0.3435161439003883,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001169,806,0.3434507054786775,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001395,807,0.3431553829632815,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001530,808,0.343109508457349,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000790,809,0.3429926893134013,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001287,810,0.3429738068787909,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001071,811,0.3427943453456207,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000455,812,0.3427424649841649,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000400,813,0.3427386910385994,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001230,814,0.3427386635313333,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001387,815,0.3426424221943016,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000837,816,0.3422776777565616,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001534,817,0.3422335094412869,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000668,818,0.342041115585626,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000658,819,0.3419005379343753,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001086,820,0.3418275314425529,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001698,821,0.3417583223575782,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000319,822,0.341582361459221,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001226,823,0.3414862882424923,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000220,824,0.3413516229181326,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000260,825,0.3410253563975331,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001608,826,0.340853484562633,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000705,827,0.3408397881489138,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000059,828,0.3406777540184937,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. Minor inconsistencies were detected during profile evaluation. Currently lower priority for this role.
CAND_0001286,829,0.3405768185264277,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001697,830,0.3405588122896189,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000821,831,0.3405383776711508,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000754,832,0.3405347521836139,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001231,833,0.3396111526135611,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000323,834,0.3394008361995289,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000373,835,0.3393299477074127,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000092,836,0.3391283046609172,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000587,837,0.3391048742590997,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001289,838,0.339102730786881,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001726,839,0.3390206946675784,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001704,840,0.3390040476225009,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001055,841,0.3388314374217394,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000101,842,0.3388217777625541,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001515,843,0.3386278193674931,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001011,844,0.3386242141557097,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001474,845,0.3385460877020765,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000473,846,0.3384845885791772,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001612,847,0.3384553725685569,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000467,848,0.3383527013700744,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000789,849,0.3383256296467395,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000580,850,0.3381222957755959,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000368,851,0.3374943940007513,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001006,852,0.3372907678671678,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000093,853,0.3372665411364395,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001486,854,0.3371946776683184,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001693,855,0.3371722999522797,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001048,856,0.3369977796983099,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000502,857,0.3367020874669846,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. Minor inconsistencies were detected during profile evaluation. Currently lower priority for this role.
CAND_0000079,858,0.3366397785454366,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000783,859,0.3366338057735416,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000357,860,0.336603009027314,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000683,861,0.3365564174003388,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001144,862,0.3362051020071633,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000684,863,0.3360547400041358,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001241,864,0.3357368666418318,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000054,865,0.335526258986933,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000796,866,0.3352897397335366,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000340,867,0.3351750163660557,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001416,868,0.335151442808401,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001049,869,0.3351414012007628,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000032,870,0.3349833645662419,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001152,871,0.3349736466125655,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000196,872,0.334832043199961,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000509,873,0.33479825758415,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000383,874,0.3342045467908195,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001525,875,0.3341113810818693,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001239,876,0.3340069933622705,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000916,877,0.333992755904927,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000760,878,0.3338587265158722,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000988,879,0.3337836080214931,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001522,880,0.3333791502450313,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000349,881,0.3333783691200598,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000030,882,0.3331536936599606,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001700,883,0.3331115320905286,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000651,884,0.3328406018734673,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001372,885,0.3327938281988198,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000527,886,0.3325449168411645,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001629,887,0.3322123927504012,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000563,888,0.3320367252770481,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. Minor inconsistencies were detected during profile evaluation. Currently lower priority for this role.
CAND_0001495,889,0.3319473218419903,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000288,890,0.331866747537197,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000959,891,0.3318324640271504,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001703,892,0.3316586049622314,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000491,893,0.3315829008063347,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000690,894,0.3315265196991309,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000399,895,0.3312236636821926,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001427,896,0.3311760374189979,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000648,897,0.3311683709517438,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000542,898,0.331141072924249,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000557,899,0.3309505637264441,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000415,900,0.3309250049337057,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000726,901,0.3308953956056194,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000112,902,0.3308318404860691,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001370,903,0.3308158548795155,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001562,904,0.3307774930558235,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000153,905,0.3305662257400266,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000695,906,0.3305623480715173,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000902,907,0.3302050162033667,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001500,908,0.3301930913432644,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000046,909,0.3300906059747108,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001540,910,0.3300781533519111,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000498,911,0.3299952022815438,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000893,912,0.3299615564590019,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001634,913,0.3299430233914233,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000717,914,0.3297366828470229,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000192,915,0.3294629064302211,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000346,916,0.3290202278558322,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000723,917,0.3289057596920918,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000363,918,0.3285717315948107,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000553,919,0.3283209233735861,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
